gene_id,pd_12.14,pd_12.2,pd_12.7,pd_13.10,pd_13.13,pd_13.9,pd_14.11,pd_14.12,pd_14.8,pd_15.3,pd_15.6
SymbC1.scaffold11681.1,0,0,0,1,0,0,2,0,0,4,0
SymbC1.scaffold11672.1,160,9,0,51,24,53,352,145,40,65,61
SymbC1.scaffold11683.1,140,15,19,37,29,70,421,142,24,51,80
SymbC1.scaffold11687.1,10,0,0,0,0,0,16,10,7,0,5
SymbC1.scaffold11693.1,0,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold11697.2,0,0,0,6,9,5,47,5,0,0,7
SymbC1.scaffold11699.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11702.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11708.1,0,0,0,0,0,4,5,0,0,0,0
SymbC1.scaffold11704.1,30,0,0,11,0,0,72,27,0,0,18
SymbC1.scaffold11706.1,14,0,0,0,5,8,30,9,0,4,14
SymbC1.scaffold11723.1,19,0,0,6,0,8,68,6,0,0,12
SymbC1.scaffold11723.2,50,0,0,21,0,0,143,37,0,13,27
SymbC1.scaffold11739.1,41,0,2,7,3,6,40,15,11,3,2
SymbC1.scaffold11742.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11743.1,17,0,0,0,0,0,16,0,0,9,5
SymbC1.scaffold11750.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11757.1,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold11755.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11755.2,47,0,0,7,0,14,77,23,0,11,0
SymbC1.scaffold11759.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11760.1,31,0,7,14,0,10,83,21,0,0,10
SymbC1.scaffold11769.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11762.1,13,0,0,10,3,0,41,5,0,7,10
SymbC1.scaffold11778.1,0,0,0,0,0,12,0,0,0,0,0
SymbC1.scaffold11774.1,103,13,9,34,14,49,295,91,35,40,45
SymbC1.scaffold11779.1,44,0,0,11,0,12,106,30,0,26,15
SymbC1.scaffold11781.1,25,0,0,0,0,0,18,0,0,0,6
SymbC1.scaffold11784.1,15,0,0,11,0,0,25,11,0,9,0
SymbC1.scaffold11781.2,97,0,0,20,0,36,169,44,17,15,47
SymbC1.scaffold11792.1,12,0,0,0,6,4,44,13,0,0,11
SymbC1.scaffold11792.2,16,0,0,7,0,8,47,17,0,5,15
SymbC1.scaffold11793.1,0,0,0,0,0,0,0,0,0,0,9
SymbC1.scaffold11800.1,21,0,0,10,0,20,103,17,8,15,15
SymbC1.scaffold11800.2,0,0,0,0,0,0,45,24,0,0,10
SymbC1.scaffold11800.3,17,0,0,8,0,9,70,23,0,7,14
SymbC1.scaffold11803.1,12,0,0,0,0,2,12,8,0,0,0
SymbC1.scaffold11806.2,91,3,5,10,11,20,199,51,0,17,41
SymbC1.scaffold11808.1,0,0,0,0,0,0,92,0,0,0,0
SymbC1.scaffold11812.1,87,6,4,36,12,45,206,87,11,36,39
SymbC1.scaffold11823.1,31,5,4,12,9,19,59,36,7,18,10
SymbC1.scaffold11826.1,15,0,0,5,0,5,31,12,0,2,0
SymbC1.scaffold11837.1,0,0,0,0,0,0,2,0,0,0,0
SymbC1.scaffold11827.1,73,0,0,16,6,27,212,53,17,28,38
SymbC1.scaffold11829.1,25,0,0,11,0,0,144,29,0,15,25
SymbC1.scaffold11842.1,0,0,0,0,0,0,0,10,6,0,0
SymbC1.scaffold11841.1,14,0,0,0,0,0,53,18,0,0,7
SymbC1.scaffold11842.2,12,0,0,0,0,0,14,0,0,0,0
SymbC1.scaffold11846.2,0,0,0,0,5,0,14,0,0,0,0
SymbC1.scaffold11849.1,4,0,0,3,0,0,8,8,5,2,4
SymbC1.scaffold11846.1,53,0,0,0,0,19,118,33,6,0,19
SymbC1.scaffold11844.1,811,48,58,193,81,279,1703,537,143,253,369
SymbC1.scaffold11857.1,0,0,0,0,0,0,40,0,0,0,0
SymbC1.scaffold11857.2,18,0,0,0,0,7,65,10,0,0,3
SymbC1.scaffold11874.2,2,0,2,0,0,0,16,0,0,3,2
SymbC1.scaffold11884.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11886.1,2,0,0,8,0,2,10,4,2,6,2
SymbC1.scaffold11877.1,80,0,0,0,0,35,274,69,0,26,46
SymbC1.scaffold11887.1,20,10,0,7,9,9,37,19,0,12,12
SymbC1.scaffold11893.1,4,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11893.3,7,0,2,0,0,5,19,8,0,4,0
SymbC1.scaffold11889.1,43,0,0,0,0,18,87,35,9,0,13
SymbC1.scaffold11895.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11895.1,0,0,0,0,0,0,24,0,0,0,0
SymbC1.scaffold11893.4,356,32,31,121,84,181,879,330,65,172,203
SymbC1.scaffold11909.1,17,0,0,0,0,0,28,0,0,0,6
SymbC1.scaffold11911.1,108,12,16,30,23,44,209,104,47,31,37
SymbC1.scaffold11917.1,97,0,0,25,21,36,296,73,0,32,61
SymbC1.scaffold11923.1,0,0,0,0,0,14,40,18,0,0,0
SymbC1.scaffold11925.1,16,0,0,0,0,0,61,12,6,5,11
SymbC1.scaffold11934.1,7,0,0,0,0,0,10,10,0,0,0
SymbC1.scaffold11946.1,24,0,0,0,0,19,102,0,0,0,8
SymbC1.scaffold11950.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11950.2,0,0,0,0,0,5,7,0,0,0,0
SymbC1.scaffold11948.1,43,6,0,0,0,20,119,28,0,7,23
SymbC1.scaffold11957.1,30,0,0,0,0,0,40,20,0,0,0
SymbC1.scaffold11959.1,24,0,0,0,0,0,45,11,0,0,0
SymbC1.scaffold11961.1,0,0,0,0,0,0,32,13,0,7,0
SymbC1.scaffold11968.1,11,0,0,0,0,0,12,0,0,0,7
SymbC1.scaffold11986.1,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold11988.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11995.1,0,0,0,0,0,0,36,0,0,0,0
SymbC1.scaffold11998.1,5,0,0,0,0,0,8,0,7,0,0
SymbC1.scaffold12002.1,71,4,7,24,19,52,172,51,28,42,63
SymbC1.scaffold12004.1,51,0,0,0,0,29,138,31,14,26,20
SymbC1.scaffold12012.1,0,0,0,0,0,0,15,0,0,0,0
SymbC1.scaffold12016.2,0,0,0,0,0,0,13,4,0,0,0
SymbC1.scaffold12016.1,6,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold12018.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12018.2,4,0,0,0,3,0,13,6,0,0,0
SymbC1.scaffold12020.3,7,1,3,2,6,6,16,5,2,0,6
SymbC1.scaffold12020.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12023.1,0,0,0,0,0,0,8,0,3,0,0
SymbC1.scaffold12022.1,6,2,0,2,0,0,9,2,3,0,0
SymbC1.scaffold12023.3,4,1,0,2,3,1,8,4,1,0,0
SymbC1.scaffold12023.2,0,0,0,20,0,0,98,29,0,0,0
SymbC1.scaffold12029.1,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold12025.1,183,14,21,49,25,66,349,191,70,80,75
SymbC1.scaffold12047.2,55,0,6,19,21,34,244,66,16,10,60
SymbC1.scaffold12050.1,0,0,0,0,0,0,21,0,0,0,0
SymbC1.scaffold12052.1,0,0,0,0,0,0,22,0,0,0,5
SymbC1.scaffold12051.1,20,0,4,0,4,0,46,9,0,8,13
SymbC1.scaffold12054.1,0,0,0,5,0,0,0,0,0,0,0
SymbC1.scaffold12057.1,59,0,0,0,7,12,135,50,18,10,16
SymbC1.scaffold12058.1,64,9,0,17,6,31,186,62,21,30,34
SymbC1.scaffold12058.2,30,0,0,0,0,0,57,0,0,8,0
SymbC1.scaffold12074.2,12,0,0,0,0,0,30,6,0,0,4
SymbC1.scaffold12088.1,21,0,0,0,0,0,44,0,0,0,6
SymbC1.scaffold12094.1,26,0,0,0,0,0,42,0,0,8,0
SymbC1.scaffold12105.1,34,0,0,0,0,0,78,23,8,20,11
SymbC1.scaffold12126.1,18,2,4,14,2,12,42,16,3,15,8
SymbC1.scaffold12129.1,23,0,3,8,6,8,65,18,0,6,2
SymbC1.scaffold12130.1,42,0,0,0,0,25,110,27,10,25,21
SymbC1.scaffold12131.2,58,7,12,19,17,12,104,38,14,21,35
SymbC1.scaffold12133.1,44,0,0,9,0,18,98,7,6,13,11
SymbC1.scaffold12133.2,24,3,0,6,2,9,53,11,4,3,15
SymbC1.scaffold12134.1,0,0,0,0,0,0,10,0,0,0,4
SymbC1.scaffold12134.2,12,0,0,0,0,0,14,0,0,0,0
SymbC1.scaffold12138.1,65,0,0,16,22,18,136,41,0,24,45
SymbC1.scaffold12144.1,0,0,0,0,0,3,36,15,2,0,9
SymbC1.scaffold12145.1,0,0,0,0,0,0,57,0,0,0,0
SymbC1.scaffold12147.1,231,41,37,79,44,119,442,245,108,114,113
SymbC1.scaffold12153.1,138,8,17,29,17,59,324,65,13,26,37
SymbC1.scaffold12154.1,0,0,0,0,0,0,38,24,3,0,0
SymbC1.scaffold12159.1,17,0,0,2,0,6,23,7,0,6,4
SymbC1.scaffold12154.2,49,0,0,0,8,16,95,27,0,11,19
SymbC1.scaffold12163.1,9,3,0,0,0,0,24,0,0,0,0
SymbC1.scaffold12161.1,90,7,0,34,14,35,241,59,20,26,43
SymbC1.scaffold12168.1,42,0,0,0,0,14,99,18,0,0,8
SymbC1.scaffold12175.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12172.1,33,0,0,0,0,11,84,8,0,0,15
SymbC1.scaffold12175.2,5,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12178.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12182.1,14,0,0,0,0,0,22,10,0,6,0
SymbC1.scaffold12193.1,18,0,0,0,0,9,39,10,11,9,0
SymbC1.scaffold12198.1,0,0,0,0,0,0,48,0,0,0,0
SymbC1.scaffold12208.1,3,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12209.1,6,0,0,0,0,0,2,0,0,2,0
SymbC1.scaffold12209.2,0,0,0,0,0,0,0,4,0,0,0
SymbC1.scaffold12210.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12201.1,197,9,16,47,35,63,457,145,31,68,87
SymbC1.scaffold12221.1,66,5,3,22,11,14,85,32,10,11,23
SymbC1.scaffold12225.1,122,11,7,50,34,78,439,143,25,45,90
SymbC1.scaffold12240.1,2,0,5,2,2,0,6,0,2,2,0
SymbC1.scaffold12237.1,12,0,0,0,0,0,23,0,0,0,3
SymbC1.scaffold12246.1,0,0,0,0,0,0,15,0,0,0,0
SymbC1.scaffold12245.1,13,0,0,0,0,0,43,0,0,0,0
SymbC1.scaffold12269.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12258.1,85,0,0,23,9,25,191,41,30,34,43
SymbC1.scaffold12270.1,13,0,6,4,6,11,31,9,9,10,10
SymbC1.scaffold12275.1,41,8,10,10,15,20,83,51,24,32,19
SymbC1.scaffold12294.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12288.1,89,8,8,39,27,32,246,72,18,30,34
SymbC1.scaffold12305.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12306.1,38,0,0,0,0,23,121,32,0,0,30
SymbC1.scaffold12310.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12310.2,36,0,0,10,9,18,92,46,8,7,16
SymbC1.scaffold12312.1,11,0,0,0,0,13,81,0,0,0,0
SymbC1.scaffold12312.2,24,0,5,9,0,10,50,15,4,0,11
SymbC1.scaffold12313.1,0,0,0,0,0,0,47,0,0,0,12
SymbC1.scaffold12317.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12317.1,51,0,0,0,8,15,114,23,10,15,0
SymbC1.scaffold12325.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12320.1,0,0,0,0,0,0,35,0,0,0,0
SymbC1.scaffold12329.1,2,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12327.1,5,0,0,0,0,0,5,5,0,0,0
SymbC1.scaffold12329.2,8,0,0,0,0,0,13,11,0,0,0
SymbC1.scaffold12334.3,0,0,0,6,0,0,0,0,0,0,0
SymbC1.scaffold12331.1,0,0,0,0,0,0,31,0,0,0,0
SymbC1.scaffold12341.1,5,0,0,0,0,0,0,0,7,0,0
SymbC1.scaffold12345.1,24,0,0,8,0,10,42,12,0,0,14
SymbC1.scaffold12350.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12347.1,29,0,0,0,0,7,23,10,6,0,0
SymbC1.scaffold12354.1,76,3,7,17,17,25,212,65,7,23,45
SymbC1.scaffold12370.1,8,0,0,3,0,5,38,8,3,4,5
SymbC1.scaffold12373.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12373.3,40,0,0,14,5,16,115,24,0,20,0
SymbC1.scaffold12377.2,16,0,0,0,0,17,53,22,0,0,9
SymbC1.scaffold12378.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12380.1,2,0,0,2,2,2,8,2,3,0,3
SymbC1.scaffold12379.2,0,0,0,0,0,0,23,0,0,0,0
SymbC1.scaffold12379.1,30,4,0,5,7,15,75,23,5,15,36
SymbC1.scaffold12381.1,0,0,0,0,0,0,12,0,0,0,0
SymbC1.scaffold12386.1,15,0,0,2,0,8,28,8,2,7,4
SymbC1.scaffold12385.1,33,5,3,12,5,15,122,31,8,9,33
SymbC1.scaffold12386.3,8,0,0,6,0,0,0,0,4,0,0
SymbC1.scaffold12386.2,47,3,0,19,4,15,79,19,0,9,18
SymbC1.scaffold12387.1,15,0,0,0,0,0,12,10,0,0,0
SymbC1.scaffold12387.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12389.2,0,0,0,0,0,0,8,0,0,3,0
SymbC1.scaffold12390.1,63,7,0,0,15,16,138,43,15,19,21
SymbC1.scaffold12402.2,0,0,0,0,0,2,13,4,0,0,7
SymbC1.scaffold12402.1,17,0,0,0,0,0,21,0,0,0,0
SymbC1.scaffold12413.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12414.1,34,0,0,14,0,0,86,30,15,14,12
SymbC1.scaffold12411.1,186,11,14,55,33,65,457,188,54,46,95
SymbC1.scaffold12415.1,14,0,0,4,0,0,64,0,3,12,8
SymbC1.scaffold12432.1,59,0,0,22,0,0,137,0,0,27,13
SymbC1.scaffold12439.1,5,0,0,5,0,0,17,0,0,0,9
SymbC1.scaffold12441.1,28,0,0,0,0,0,69,26,0,0,13
SymbC1.scaffold12442.1,19,0,0,0,0,0,0,0,0,0,10
SymbC1.scaffold12455.1,0,0,0,0,0,0,0,0,0,0,8
SymbC1.scaffold12461.2,7,0,0,3,0,0,15,0,0,0,0
SymbC1.scaffold12461.1,14,0,0,0,0,0,25,0,4,0,0
SymbC1.scaffold12472.1,15,0,0,0,0,7,16,6,0,0,5
SymbC1.scaffold12475.1,30,0,8,0,0,6,66,32,8,6,13
SymbC1.scaffold12477.1,41,0,0,13,0,0,80,31,0,0,0
SymbC1.scaffold12483.1,45,0,0,0,7,13,99,0,10,0,20
SymbC1.scaffold12488.1,5,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12491.1,0,0,0,0,5,4,17,7,7,5,5
SymbC1.scaffold12489.1,40,0,0,13,0,38,113,32,0,17,26
SymbC1.scaffold12501.1,16,2,0,5,0,5,38,12,3,3,7
SymbC1.scaffold12496.1,164,0,0,48,27,74,422,79,35,27,65
SymbC1.scaffold12504.1,0,0,0,0,0,0,29,0,0,0,0
SymbC1.scaffold12506.1,15,3,0,11,6,7,36,13,0,19,11
SymbC1.scaffold12501.2,38,0,0,15,13,38,111,49,28,33,36
SymbC1.scaffold12507.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12518.1,27,0,0,4,0,21,86,33,6,9,10
SymbC1.scaffold12531.1,26,0,0,0,0,18,102,32,7,15,22
SymbC1.scaffold12531.2,50,7,10,14,5,12,99,29,15,18,21
SymbC1.scaffold12536.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12546.1,3,0,0,0,0,0,16,0,0,0,0
SymbC1.scaffold12561.1,111,7,5,32,15,36,271,67,18,40,58
SymbC1.scaffold12570.2,0,0,0,0,0,0,0,0,0,0,3
SymbC1.scaffold12575.1,13,4,0,5,0,5,60,14,0,0,16
SymbC1.scaffold12563.1,63,0,0,16,0,13,134,46,0,12,29
SymbC1.scaffold12586.1,24,0,0,14,0,13,65,24,8,27,16
SymbC1.scaffold12589.2,1,0,0,0,0,0,1,0,0,0,0
SymbC1.scaffold12587.1,48,0,0,8,0,18,157,39,11,22,32
SymbC1.scaffold12594.1,28,0,0,0,0,0,35,17,0,9,15
SymbC1.scaffold12595.1,26,0,0,0,0,0,50,0,0,0,0
SymbC1.scaffold12600.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12602.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12608.1,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold12601.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12615.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12599.2,371,38,32,128,100,212,971,330,85,160,199
SymbC1.scaffold12620.1,2,0,0,0,0,0,2,0,0,5,0
SymbC1.scaffold12619.1,19,0,0,6,0,4,25,0,0,0,8
SymbC1.scaffold12629.2,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold12627.2,88,5,9,20,19,30,159,43,20,24,24
SymbC1.scaffold12631.2,11,0,0,0,4,12,21,19,0,0,0
SymbC1.scaffold12635.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12636.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12641.1,0,0,0,0,0,0,10,5,0,0,0
SymbC1.scaffold12637.1,146,10,9,59,37,85,434,131,18,64,91
SymbC1.scaffold12642.1,44,0,0,10,7,13,135,18,7,22,23
SymbC1.scaffold12644.1,0,0,0,0,0,0,0,0,0,0,5
SymbC1.scaffold12646.1,20,0,0,6,4,7,32,17,0,4,0
SymbC1.scaffold12648.1,13,0,0,0,0,0,24,0,0,0,0
SymbC1.scaffold12661.1,0,0,0,0,0,0,40,0,0,0,0
SymbC1.scaffold12661.2,5,0,0,0,0,9,24,11,0,2,3
SymbC1.scaffold12662.2,0,0,0,3,0,0,23,9,0,0,0
SymbC1.scaffold12666.1,0,0,0,0,0,0,3,0,0,0,0
SymbC1.scaffold12663.1,14,0,0,0,0,11,71,20,0,9,13
SymbC1.scaffold12668.1,18,0,0,0,0,0,16,0,0,0,0
SymbC1.scaffold12676.1,8,0,0,3,0,0,13,4,0,7,0
SymbC1.scaffold12678.1,16,0,0,0,0,0,27,10,0,0,4
SymbC1.scaffold12680.2,27,0,5,13,7,21,85,31,0,9,18
SymbC1.scaffold12680.1,75,0,9,18,0,25,154,66,27,27,21
SymbC1.scaffold12690.1,8,0,0,0,0,0,38,0,0,0,0
SymbC1.scaffold12694.1,33,0,0,9,0,0,67,23,0,0,27
SymbC1.scaffold12701.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12695.2,33,0,0,9,9,21,94,28,5,7,17
SymbC1.scaffold12712.1,17,0,0,8,0,0,67,7,0,0,6
SymbC1.scaffold12719.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12736.1,0,0,0,0,0,1,3,0,0,0,0
SymbC1.scaffold12729.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12726.1,68,0,0,14,7,30,127,48,22,30,15
SymbC1.scaffold12753.2,0,0,0,0,0,0,0,0,0,0,5
SymbC1.scaffold12752.1,0,0,0,0,0,0,0,33,0,0,0
SymbC1.scaffold12766.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12768.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12760.1,72,6,10,23,8,51,164,55,16,29,47
SymbC1.scaffold12772.1,0,0,0,0,0,0,14,5,0,0,10
SymbC1.scaffold12773.2,17,0,0,0,0,0,32,7,0,0,0
SymbC1.scaffold12784.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12786.1,65,0,10,27,0,27,180,43,18,13,24
SymbC1.scaffold12787.1,153,11,22,0,0,71,257,86,48,41,0
SymbC1.scaffold12798.1,3,0,0,0,2,0,8,4,0,3,0
SymbC1.scaffold12792.1,24,0,0,5,0,0,59,21,4,0,20
SymbC1.scaffold12799.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12801.2,40,0,0,5,8,14,105,35,0,17,13
SymbC1.scaffold12802.1,0,0,0,0,0,0,9,0,0,0,0
SymbC1.scaffold12801.3,56,3,11,29,16,31,149,42,16,25,33
SymbC1.scaffold12820.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12816.1,107,0,13,41,26,61,346,99,26,36,68
SymbC1.scaffold12824.1,22,0,0,0,0,0,52,24,0,6,17
SymbC1.scaffold12830.1,16,0,0,2,0,0,19,11,2,0,0
SymbC1.scaffold12854.1,97,0,0,30,0,32,168,67,14,23,43
SymbC1.scaffold12854.2,68,0,0,20,11,39,160,68,15,29,37
SymbC1.scaffold12855.1,34,0,0,0,0,13,53,20,8,10,0
SymbC1.scaffold12880.1,28,0,0,19,0,0,101,32,8,11,18
SymbC1.scaffold12885.1,91,0,5,32,18,39,239,47,15,32,52
SymbC1.scaffold12901.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12905.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12897.1,80,0,0,34,0,0,266,63,18,0,69
SymbC1.scaffold12897.2,145,11,0,40,24,48,420,93,25,51,67
SymbC1.scaffold12913.1,53,6,0,14,19,30,118,51,9,15,29
SymbC1.scaffold12913.2,128,0,0,35,25,34,367,138,43,44,72
SymbC1.scaffold12926.1,2,0,0,0,0,0,2,0,0,0,0
SymbC1.scaffold12923.1,22,0,0,0,0,0,52,0,0,0,0
SymbC1.scaffold12931.1,15,0,0,0,0,0,38,0,0,0,0
SymbC1.scaffold12934.1,6,0,0,0,0,0,10,6,2,0,5
SymbC1.scaffold12934.2,53,0,0,8,11,9,108,27,0,13,21
SymbC1.scaffold12949.1,0,0,0,9,0,0,35,0,0,0,0
SymbC1.scaffold12952.1,27,0,3,8,0,7,47,13,0,5,20
SymbC1.scaffold12952.3,24,0,0,0,0,15,0,29,0,0,23
SymbC1.scaffold12954.2,9,2,0,2,2,2,46,16,0,5,10
SymbC1.scaffold12952.4,18,0,0,7,5,8,56,14,0,9,17
SymbC1.scaffold12955.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12958.1,30,0,0,0,0,0,53,0,0,0,20
SymbC1.scaffold12966.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12982.2,0,0,0,0,0,0,0,2,0,0,1
SymbC1.scaffold12975.1,22,0,0,0,0,0,45,19,0,0,12
SymbC1.scaffold12984.1,2,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold12994.1,5,0,0,0,0,0,29,10,0,0,7
SymbC1.scaffold12996.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13004.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13015.1,4,0,2,0,0,0,16,0,0,0,4
SymbC1.scaffold13023.2,0,0,0,0,0,5,19,15,0,0,0
SymbC1.scaffold13026.1,0,0,4,0,0,0,0,0,0,0,0
SymbC1.scaffold13027.1,0,0,0,0,0,0,16,0,0,0,0
SymbC1.scaffold13029.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13043.1,0,0,0,0,3,4,25,5,0,0,6
SymbC1.scaffold13049.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13050.1,2,0,0,3,0,1,9,3,0,0,0
SymbC1.scaffold13045.1,32,0,0,0,0,0,88,31,0,16,0
SymbC1.scaffold13056.1,45,0,0,0,0,10,105,28,0,0,0
SymbC1.scaffold13059.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13058.1,20,0,0,0,0,0,38,9,0,8,0
SymbC1.scaffold13074.1,1,0,0,1,0,2,5,2,0,0,2
SymbC1.scaffold13065.1,38,0,0,0,4,20,59,20,5,12,18
SymbC1.scaffold13079.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13080.1,7,0,0,5,0,10,36,7,0,0,8
SymbC1.scaffold13088.1,0,0,0,6,0,8,36,11,0,0,0
SymbC1.scaffold13095.1,22,0,0,7,7,15,80,37,0,12,18
SymbC1.scaffold13109.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13098.1,6,0,0,0,0,0,14,0,0,0,0
SymbC1.scaffold13116.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13121.1,13,0,0,5,4,0,24,13,0,0,0
SymbC1.scaffold13124.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13127.1,0,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold13126.1,0,0,0,0,0,0,46,0,0,0,0
SymbC1.scaffold13133.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13133.2,3,0,0,0,0,0,6,2,0,0,0
SymbC1.scaffold13145.1,4,0,0,0,0,0,0,6,0,0,0
SymbC1.scaffold13135.1,47,0,10,0,0,20,108,0,13,0,23
SymbC1.scaffold13149.1,55,6,0,19,14,16,200,59,9,27,34
SymbC1.scaffold13149.2,7,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13150.1,12,0,0,6,0,5,57,21,4,7,18
SymbC1.scaffold13155.1,9,0,0,0,0,0,16,6,0,3,6
SymbC1.scaffold13151.1,174,14,22,57,42,98,385,239,88,92,89
SymbC1.scaffold13171.1,4,0,0,0,0,0,4,0,0,0,0
SymbC1.scaffold13177.1,0,0,0,0,0,0,28,0,0,0,7
SymbC1.scaffold13174.1,58,0,7,20,0,16,107,25,19,25,21
SymbC1.scaffold13187.2,71,0,12,38,12,35,202,83,17,24,37
SymbC1.scaffold13187.3,40,3,5,12,6,19,176,37,4,25,29
SymbC1.scaffold13192.2,15,0,5,0,0,0,40,0,0,0,19
SymbC1.scaffold13190.1,194,16,20,41,32,71,460,125,32,69,124
SymbC1.scaffold13195.1,12,0,0,0,0,0,21,4,0,0,0
SymbC1.scaffold13201.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13209.1,50,0,0,20,0,13,118,33,0,14,21
SymbC1.scaffold13239.1,22,0,0,10,0,0,39,12,0,7,0
SymbC1.scaffold13243.1,26,0,0,8,7,20,121,27,4,9,24
SymbC1.scaffold13213.1,228,21,17,81,53,95,426,185,78,93,97
SymbC1.scaffold13213.2,453,39,32,151,88,234,897,324,160,180,191
SymbC1.scaffold13267.1,0,0,3,0,0,0,0,0,0,0,0
SymbC1.scaffold13268.1,4,0,0,0,0,5,24,0,7,0,8
SymbC1.scaffold13268.2,10,0,0,0,0,0,12,0,0,0,5
SymbC1.scaffold13257.1,86,9,0,18,15,47,258,99,32,26,45
SymbC1.scaffold13273.1,7,0,0,3,0,2,7,6,0,0,2
SymbC1.scaffold13269.1,44,0,0,9,0,14,78,36,0,0,18
SymbC1.scaffold13282.1,0,0,0,0,0,5,9,0,0,0,0
SymbC1.scaffold13287.2,0,0,3,0,0,6,36,0,0,8,0
SymbC1.scaffold13287.3,0,0,0,0,0,0,20,0,0,0,0
